product_id,marketplace_id,product_title,title_desc,product_price,list_price,manufacturer,upc,model_name,product_dimensions,product_weight,customer_ratings,average_rating,listing_url,image_url,seller_name,seller_url,status
B07QDPMZDB,,,,,,,,,,,,,,,,, 
B07S1S58RN,,,,,,,,,,,,,,,,,"
                                    "
B07S1S9QFY,,,,,,,,,,,,,,,,,"
                                    "
B07TFLHTVH,,,,,,,,,,,,,,,,,"
                                    "
B07S6GYS7S,,,,,,,,,,,,,,,,,"
                                    "
B07TK6H58F,,,,,,,,,,,,,,,,,"
                                    "
B07SS4YQ9S,,,,,,,,,,,,,,,,,"
                                    "
B07V1PHCRN,,,,,,,,,,,,,,,,,"
                                    "
B07TXXBJ24,,,,,,,,,,,,,,,,,"
                                    "
B07VBK37LK,,,,,,,,,,,,,,,,,"
                                    "
B07VS375PP,,,,,,,,,,,,,,,,,"
                                    "
B07VGKPF5X,,,,,,,,,,,,,,,,,"
                                    "
B07VY7XDB2,,,,,,,,,,,,,,,,,"
                                    "
B07V48D88L,,,,,,,,,,,,,,,,,"Uni-Ball UM 153 Signo Broad Point Gel Pen - White - Pack of 3, Limited Edition"
B07VS4RPPK,,,,,,,,,,,,,,,,,"Uniball Vision Rollerball Black Pens Pack of 4, Fine Point Pens with 0.7mm Medium Black Ink, Ink Black Pen, Smooth Writing Bulk Pens, and Office Supplies"
B07WKJHRN9,,,,,,,,,,,,,,,,,"
                                    "
B07Y3B3PNM,,,,,,,,,,,,,,,,,"
                                    "
B07WH9Q194,,,,,,,,,,,,,,,,,"
                                    "
B07YCQF7L5,,,,,,,,,,,,,,,,,"
                                    "
B082Y7QB9H,,,,,,,,,,,,,,,,,"
                                    "
B07ZZGTX88,,,,,,,,,,,,,,,,,"
                                    "
B07Z2R7TKK,,,,,,,,,,,,,,,,,"
                                    "
B082Y7NBKL,,,,,,,,,,,,,,,,,"
                                    "
B082Y8DQYV,,,,,,,,,,,,,,,,,"
                                    "
B07ZQQYNLC,,,,,,,,,,,,,,,,,Uni-Ball AIR Micro - 0.5mm Fine Rollerball - Blue Ink - Assorted Barrels - 5 Pack
B082Y8R78T,,,,,,,,,,,,,,,,,"
                                    "
B0857HCB2N,,,,,,,,,,,,,,,,,"
                                    "
B08483LGWR,,,,,,,,,,,,,,,,,"
                                    "
B0849LK84C,,,,,,,,,,,,,,,,,"
                                    "
B084BP2429,,,,,,,,,,,,,,,,,"
                                    "
B084HHJWSY,,,,,,,,,,,,,,,,,"
                                    "
B087H7FX4X,,,,,,,,,,,,,,,,,"
                                    "
B0851Y8TJL,,,,,,,,,,,,,,,,,"Uniball One Gel Pen 12 Pack, 0.38mm Ultra Micro Black Pens, Gel Ink Pens | Office Supplies Sold by Uniball are Pens, Ballpoint Pen, Colored Pens, Gel Pens, Fine Point, Smooth Writing Pens"
B085T1Y6TM,,,,,,,,,,,,,,,,,"
                                    "
B085S61PXJ,,,,,,,,,,,,,,,,,$6.94
B0885CBY2X,,,,,,,,,,,,,,,,,"
                                    "
B089QC2C8G,,,,,,,,,,,,,,,,,Delivery
B082Y7XVKS,,,,,,,,,,,,,,,,,"
                                    "
B08D6VDWJP,,,,,,,,,,,,,,,,,"
                                    "
B089QSN7FX,,,,,,,,,,,,,,,,,$8.12
B089QTHF38,,,,,,,,,,,,,,,,,"Uniball Vision Elite Rollerball Pens, Assorted Pens Pack of 8, Bold Pens with 0.8mm Ink, Ink Black Pen, Pens Fine Point Smooth Writing Pens, Bulk Pens, and Office Supplies"
B08DL6RMQJ,,,,,,,,,,,,,,,,,"
                                    "
B08N5J6Z68,,,,,,,,,,,,,,,,,"
                                    "
B089QTSR4Y,,,,,,,,,,,,,,,,,"Uni-ball uniball Chroma Mechanical Pencil Woth Leasd and Eraser Refills, 0.7 Mm, Hb (#2), Black Lead, Assorted Barrel Colors, 4/Set"
B089QV1VY9,,,,,,,,,,,,,,,,,"uni-ball Kuru Toga Mechanical Pencil with 0.7 mm Lead Refills & Pencil Erasers, HB #2"
B08N5KJTDV,,,,,,,,,,,,,,,,,"
                                    "
B08N5M1GX3,,,,,,,,,,,,,,,,,"
                                    "
B08LYD4K23,,,,,,,,,,,,,,,,,"Uniball One Gel Pen 12 Pack, 0.38mm Ultra Micro Black Pens, Gel Ink Pens | Office Supplies Sold by Uniball are Pens, Ballpoint Pen, Colored Pens, Gel Pens, Fine Point, Smooth Writing Pens"
B08NFM8NYD,,,,,,,,,,,,,,,,,"
                                    "
B08NFZ3RMW,,,,,,,,,,,,,,,,,"
                                    "
B08NFZM6H8,,,,,,,,,,,,,,,,,"
                                    "
B08NGX3RWK,,,,,,,,,,,,,,,,,"
                                    "
B08NG3R9CT,,,,,,,,,,,,,,,,,"
                                    "
B08PF487TX,,,,,,,,,,,,,,,,,"
                                    "
B08SK4TXHY,,,,,,,,,,,,,,,,,"
                                    "
B08PF5FDP7,,,,,,,,,,,,,,,,,"
                                    "
B08PF55DTK,,,,,,,,,,,,,,,,,"
                                    "
B08T7JG6LV,,,,,,,,,,,,,,,,,"
                                    "
B08TSQH3N4,,,,,,,,,,,,,,,,,"
                                    "
B08TSQDS5B,,,,,,,,,,,,,,,,,"
                                    "
B08VG6LFLQ,,,,,,,,,,,,,,,,,"
                                    "
B08TW1DH23,,,,,,,,,,,,,,,,,"
                                    "
B08VG76QPN,,,,,,,,,,,,,,,,,"
                                    "
B08VG7BW5P,,,,,,,,,,,,,,,,,"
                                    "
B08VY8MJV2,,,,,,,,,,,,,,,,,"
                                    "
B08VYTBQ1G,,,,,,,,,,,,,,,,,"
                                    "
B08VY8Y8C4,,,,,,,,,,,,,,,,,"
                                    "
B08VY9T38G,,,,,,,,,,,,,,,,,"
                                    "
B08WKTVDT2,,,,,,,,,,,,,,,,,"
                                    "
B08WKVL2VY,,,,,,,,,,,,,,,,,"
                                    "
B08WKWYCQ4,,,,,,,,,,,,,,,,,"
                                    "
B08X6F429S,,,,,,,,,,,,,,,,,"
                                    "
B08XQX3PRZ,,,,,,,,,,,,,,,,,"
                                    "
B09326S1DP,,,,,,,,,,,,,,,,,"
                                    "
B093Q982DP,,,,,,,,,,,,,,,,,"
                                    "
B093TNYF9Y,,,,,,,,,,,,,,,,,"
                                    "
B08XY7GM6H,,,,,,,,,,,,,,,,,"Uniball Signo 207 Impact RT Retractable Gel Pen, 2 Count(Pack of 1) 1.0mm Bold Point Gel Pens| Office Supplies by Uni-ball like Ink Pens, Colored Pens, Fine Point, Smooth Writing Pens, Ballpoint Pens"
B093TWKS4P,,,,,,,,,,,,,,,,,"
                                    "
B08ZN6DNF7,,,,,,,,,,,,,,,,,"Uni Ball One, Gel Ink 0.38mm Ballpoint Pen, 8 Colors Set (UMNS388C)"
B09485VJRP,,,,,,,,,,,,,,,,,"
                                    "
B08ZSJV4K3,,,,,,,,,,,,,,,,,How to return the item?
B095M2C1TH,,,,,,,,,,,,,,,,,"
                                    "
B094DKTFPB,,,,,,,,,,,,,,,,,"
                                    "
B095VY27DM,,,,,,,,,,,,,,,,,"
                                    "
B097B2DTP8,,,,,,,,,,,,,,,,,"
                                    "
B096W5P61R,,,,,,,,,,,,,,,,,"
                                    "
B095TDC1NB,,,,,,,,,,,,,,,,,"
                                    "
B095VCVM69,,,,,,,,,,,,,,,,,"
                                    "
B095WFQWJD,,,,,,,,,,,,,,,,,"
                                    "
B097QCKJ5D,,,,,,,,,,,,,,,,,"
                                    "
B097FCQPR3,,,,,,,,,,,,,,,,,"
                                    "
B097FCK7ZJ,,,,,,,,,,,,,,,,,"
                                    "
B0987W8SR3,,,,,,,,,,,,,,,,,"
                                    "
B098QLF2C1,,,,,,,,,,,,,,,,,"
                                    "
B098RTJDVR,,,,,,,,,,,,,,,,,"
                                    "
B0988BWFJ2,,,,,,,,,,,,,,,,,"
                                    "
B09BBPBMVC,,,,,,,,,,,,,,,,,"
                                    "
B098F16KQ1,,,,,,,,,,,,,,,,,"Uniball Jetstream RT 3 Pack, 1.0mm Medium Assorted, Wirecutter Best Pen, Ballpoint Pens, Ballpoint Ink Pens | Office Supplies, Pens, Ballpoint Pen, Colored Pens, Fine Point, Smooth Writing Pens"
B09C99XTZR,,,,,,,,,,,,,,,,,"
                                    "
B09BBR2ZFJ,,,,,,,,,,,,,,,,,"
                                    "
B09CVQXBSB,,,,,,,,,,,,,,,,,"
                                    "
B09CZHM99X,,,,,,,,,,,,,,,,,"
                                    "
B09DJ979H5,,,,,,,,,,,,,,,,,"
                                    "
B09CZCVR76,,,,,,,,,,,,,,,,,"Uniball Jetstream RT 3 Pack, 0.7mm Fine Black, Wirecutter Best Pen, Ballpoint Pens, Ballpoint Ink Pens | Office Supplies, Pens, Ballpoint Pen, Colored Pens, Fine Point, Smooth Writing Pens"
B09DJLF88N,,,,,,,,,,,,,,,,,"
                                    "
B09DJNHV14,,,,,,,,,,,,,,,,,"
                                    "
B09FQQ6TSN,,,,,,,,,,,,,,,,,"
                                    "
B09FQN499N,,,,,,,,,,,,,,,,,"
                                    "
B09G8ZXF8C,,,,,,,,,,,,,,,,,"
                                    "
B09HVQKQHF,,,,,,,,,,,,,,,,,"
                                    "
B09HWL57SG,,,,,,,,,,,,,,,,,"
                                    "
B09J9J6L9B,,,,,,,,,,,,,,,,,"
                                    "
B09GSQ3KX9,,,,,,,,,,,,,,,,,"
                                    "
B09JTH7G3P,,,,,,,,,,,,,,,,,"
                                    "
B09JZSJ6ZH,,,,,,,,,,,,,,,,,"
                                    "
B09JQ46FHD,,,,,,,,,,,,,,,,,"Uniball One Gel Pen 12 Pack, 0.38mm Ultra Micro Black Pens, Gel Ink Pens | Office Supplies Sold by Uniball are Pens, Ballpoint Pen, Colored Pens, Gel Pens, Fine Point, Smooth Writing Pens"
B09JQHHMJD,,,,,,,,,,,,,,,,,"Uniball One Gel Pen 12 Pack, 0.5mm Micro Black Pens, Gel Ink Pens | Office Supplies Sold by Uniball are Pens, Ballpoint Pen, Colored Pens, Gel Pens, Fine Point, Smooth Writing Pens"
B09KMY8LB7,,,,,,,,,,,,,,,,,"
                                    "
B09K6FNQ3Y,,,,,,,,,,,,,,,,,"Uni Ball One, Gel Ink 0.38mm Ballpoint Pen, 8 Colors Set (UMNS388C)"
B09LP7CKPY,,,,,,,,,,,,,,,,,"
                                    "
B09NL75YVM,,,,,,,,,,,,,,,,,"
                                    "
B09XDSYMV1,,,,,,,,,,,,,,,,,"
                                    "
B09K6FS7C1,,,,,,,,,,,,,,,,,How to return the item?
B09ZJYPGR3,,,,,,,,,,,,,,,,,$7.99
B09ZJCPDJ5,,,,,,,,,,,,,,,,,$20.86
B0B32P2JQW,,,,,,,,,,,,,,,,,"
                                    "
B09ZJQ9YF4,,,,,,,,,,,,,,,,,$15.70
B0B4BGZ584,,,,,,,,,,,,,,,,,uni-ball 40110 Signo Gel 207 Roller Ball Retractable Gel Pen Assorted Ink Medium 8/Set
B09ZJC3GTZ,,,,,,,,,,,,,,,,,"Uniball One Gel Pen 5 Pack, 0.7mm Ultra Medium Business Pens, Gel Ink Pens | Office Supplies Sold by Uniball are Pens, Ballpoint Pen, Colored Pens, Gel Pens, Fine Point, Smooth Writing Pens"
B0B4WNZHS6,,,,,,,,,,,,,,,,,"
                                    "
B09ZK13551,,,,,,,,,,,,,,,,,"Uni Ball One, Gel Ink 0.38mm Ballpoint Pen, 8 Colors Set (UMNS388C)"
B0B4BJR5X3,,,,,,,,,,,,,,,,,"Uniball Signo 207 Gel Pen 12 Pack, 0.7mm Medium Black Pens, Ink Pens | Office Supplies Sold by are Ballpoint Pen, Colored Fine Point, Smooth Writing"
B0B5NWR6HN,,,,,,,,,,,,,,,,,"
                                    "
B0B6D3JDJG,,,,,,,,,,,,,,,,,"
                                    "
B0B6CZQBW9,,,,,,,,,,,,,,,,,"Uniball Vision Needle Rollerball Pens, Assorted Pens Pack of 8, Fine Point Pens with 0.7mm Ink, Ink Black Pen, Pens Fine Point Smooth Writing Pens, Bulk Pens, and Office Supplies"
B0B6D4TR35,,,,,,,,,,,,,,,,,"
                                    "
B0B6D8R6HH,,,,,,,,,,,,,,,,,"
                                    "
B0B6D5VQW2,,,,,,,,,,,,,,,,,"
                                    "
B0B6D7N36T,,,,,,,,,,,,,,,,,"
                                    "
B0B6D92JSB,,,,,,,,,,,,,,,,,"
                                    "
B0B6H2TVF5,,,,,,,,,,,,,,,,,"
                                    "
B0B6DSYJ2K,,,,,,,,,,,,,,,,,"
                                    "
B0B6H3S8JJ,,,,,,,,,,,,,,,,,"
                                    "
B0B6H5D3DN,,,,,,,,,,,,,,,,,"
                                    "
B0B6PBDMZZ,,,,,,,,,,,,,,,,,"
                                    "
B0B6H6PVBC,,,,,,,,,,,,,,,,,"
                                    "
B0B6H6PK43,,,,,,,,,,,,,,,,,"
                                    "
B0B6H78F75,,,,,,,,,,,,,,,,,"
                                    "
B0B6H6CL6Z,,,,,,,,,,,,,,,,,"
                                    "
B0B6RT7L1C,,,,,,,,,,,,,,,,,"
                                    "
B0B6RTVZH6,,,,,,,,,,,,,,,,,"
                                    "
B0B8BB6J88,,,,,,,,,,,,,,,,,"
                                    "
B0B6RWPP97,,,,,,,,,,,,,,,,,"
                                    "
B0B6RTYWVL,,,,,,,,,,,,,,,,,"
                                    "
B0B6RWZJ5Z,,,,,,,,,,,,,,,,,"
                                    "
B0B8BG14QS,,,,,,,,,,,,,,,,,"
                                    "
B0B6RZJNSM,,,,,,,,,,,,,,,,,"
                                    "
B0B6RXTR4H,,,,,,,,,,,,,,,,,"
                                    "
B0B8BTVBDC,,,,,,,,,,,,,,,,,"
                                    "
B0B8BG3F3T,,,,,,,,,,,,,,,,,"
                                    "
B0BCJ3NJBX,,,,,,,,,,,,,,,,,"
                                    "
B0B9QLXXNV,,,,,,,,,,,,,,,,,"
                                    "
B0BCHZXCRT,,,,,,,,,,,,,,,,,"
                                    "
B0B9BNNBPJ,,,,,,,,,,,,,,,,,"uni-ball Signo Retractable Gel Pens, Ultra Micro Point, 0.38mm, Blue, 6 Count"
B0BCJ5R93P,,,,,,,,,,,,,,,,,"
                                    "
B0BCZX8D9Y,,,,,,,,,,,,,,,,,"
                                    "
B0BCQ3ZYMQ,,,,,,,,,,,,,,,,,"
                                    "
B0BDJHD2DT,,,,,,,,,,,,,,,,,"
                                    "
B0BDJK1HDN,,,,,,,,,,,,,,,,,"
                                    "
B0BDJCMV6S,,,,,,,,,,,,,,,,,"
                                    "
B0BDSS8ZRM,,,,,,,,,,,,,,,,,"
                                    "
B0BDJD2TGH,,,,,,,,,,,,,,,,,"
                                    "
B0BHMWLPN5,,,,,,,,,,,,,,,,,"
                                    "
B0BHMX73MT,,,,,,,,,,,,,,,,,"
                                    "
B0BFB9C8SS,,,,,,,,,,,,,,,,,"12 Posca Paint Markers, 1M Markers with Extra Fine Tips, Posca Marker Set of Acrylic Paint Pens | for Art Supplies, Fabric Paint, Markers for Art"
B0BKB4DJNL,,,,,,,,,,,,,,,,,"
                                    "
B0BJW7DWCP,,,,,,,,,,,,,,,,,"
                                    "
B0BJW2LJF4,,,,,,,,,,,,,,,,,"
                                    "
B0BJW238NM,,,,,,,,,,,,,,,,,"
                                    "
B0BKBKRNX1,,,,,,,,,,,,,,,,,"
                                    "
B0BKBKRYYQ,,,,,,,,,,,,,,,,,"
                                    "
B0BKBKWKZ3,,,,,,,,,,,,,,,,,"
                                    "
B0BKBKSYKQ,,,,,,,,,,,,,,,,,"uni-ball 207 BLX Infusion Retractable Gel Pens, Medium Point (0.7mm), Assorted Colors, 5 Count"
B0BKCGHHBW,,,,,,,,,,,,,,,,,"
                                    "
B0BKCCKLP7,,,,,,,,,,,,,,,,,"
                                    "
B0B6H659CL,,,,,,,,,,,,,,,,,"
                                    "
B0BNNZHRS1,,,,,,,,,,,,,,,,,"
                                    "
B0BKC1ZL63,,,,,,,,,,,,,,,,,"
                                    "
B0BLMH5KR9,,,,,,,,,,,,,,,,,"Uni Ball One, Gel Ink 0.38mm Ballpoint Pen, 8 Colors Set (UMNS388C)"
B0BR9WT7Q7,,,,,,,,,,,,,,,,,"
                                    "
B0BQ1SVF8R,,,,,,,,,,,,,,,,,"
                                    "
B0BQ1QZKJS,,,,,,,,,,,,,,,,,"
                                    "
B0BSQZFHRF,,,,,,,,,,,,,,,,,"
                                    "
B0BSX1GRW2,,,,,,,,,,,,,,,,,"
                                    "
B0BRBLT8R5,,,,,,,,,,,,,,,,,"
                                    "
B0BVF67FJH,,,,,,,,,,,,,,,,,"
                                    "
B0BX74P62X,,,,,,,,,,,,,,,,,"
                                    "
B0BWPJ61MB,,,,,,,,,,,,,,,,,"
                                    "
B0BT7DR6MW,,,,,,,,,,,,,,,,,"
                                    "
B0BZTCS98D,,,,,,,,,,,,,,,,,"
                                    "
B0BZWJH7GP,,,,,,,,,,,,,,,,,"
                                    "
B0BZWJYHKK,,,,,,,,,,,,,,,,,"
                                    "
B0BZZXSDTD,,,,,,,,,,,,,,,,,"
                                    "
B0BZH9YXDX,,,,,,,,,,,,,,,,,"Uni Ball One, Gel Ink 0.38mm Ballpoint Pen, 8 Colors Set (UMNS388C)"
B0BZHD973D,,,,,,,,,,,,,,,,,"Uni Ball One, Gel Ink 0.38mm Ballpoint Pen, 8 Colors Set (UMNS388C)"
B0BZWQHZX7,,,,,,,,,,,,,,,,,"
                                    "
B0C17V2G9F,,,,,,,,,,,,,,,,,"
                                    "
B0BZWJW293,,,,,,,,,,,,,,,,,"
                                    "
B0C2GBPX1Y,,,,,,,,,,,,,,,,,"
                                    "
B0C2V4VGX6,,,,,,,,,,,,,,,,,"
                                    "
B0C28NXRTC,,,,,,,,,,,,,,,,,"
                                    "
B0C2ZSG2BR,,,,,,,,,,,,,,,,,"
                                    "
B0C2ZQFMCC,,,,,,,,,,,,,,,,,"
                                    "
B0C4K32JZH,,,,,,,,,,,,,,,,,"
                                    "
B0C82Q97L4,,,,,,,,,,,,,,,,,"
                                    "
B0CCSZTDFY,,,,,,,,,,,,,,,,,"
                                    "
B0C82QCN2P,,,,,,,,,,,,,,,,,"
                                    "
B0C8ZP6R2T,,,,,,,,,,,,,,,,,"
                                    "
B0C8ZQL6K9,,,,,,,,,,,,,,,,,"
                                    "
B0CCSZRRRN,,,,,,,,,,,,,,,,,"uni-ball AIR Rollerball Pens, Fine Point (0.7mm), Blue, 3 Count"
B0CCSZVLG9,,,,,,,,,,,,,,,,,"Uni-Ball Vision Elite Stick Micro Point Rollerball Pens, 0.5mm (12)"
B0CCT1DL61,,,,,,,,,,,,,,,,,"
                                    "
B0CCT1JD3X,,,,,,,,,,,,,,,,,"
                                    "
B0CCT1JCZ4,,,,,,,,,,,,,,,,,"uni-ball Vision Rollerball Pens, Fine Point (0.7mm), Black, 2 Count"
B0CCT1DL86,,,,,,,,,,,,,,,,,"uni-ball KuruToga Mechanical Pencil, 0.5mm, HB #2, 1 Count"
B0CCT1PWXV,,,,,,,,,,,,,,,,,"uni-ball 207 Retractable Gel Pens, Bold Point (1.0mm), Blue, 24 Count"
B0CCT1ZKTX,,,,,,,,,,,,,,,,,"
                                    "
B0CCT1R5SF,,,,,,,,,,,,,,,,,"uni-ball Vision Rollerball Pens, Fine Point (0.7mm), Black, 2 Count"
B0CCT1R5PN,,,,,,,,,,,,,,,,,"uni-ball Vision Rollerball Pens, Fine Point (0.7mm), Black, 2 Count"
B0CCT227N8,,,,,,,,,,,,,,,,,"
                                    "
B0CCT2VNGY,,,,,,,,,,,,,,,,,"Uni-Ball 33929PP uni-ball Jetstream Ballpoint Pens, Bold Point (1.0mm), Blue, 3 Count"
B0CCT2Z3VL,,,,,,,,,,,,,,,,,"
                                    "
B0CCT3LZFD,,,,,,,,,,,,,,,,,"Uni-Ball 207 Plus+ Retractable Gel Pens, Medium Point (0.7mm), Black, 36 Count"
B0CCT36W82,,,,,,,,,,,,,,,,,"
                                    "
B0CCT2KTTS,,,,,,,,,,,,,,,,,"Uni-Ball 33929PP uni-ball Jetstream Ballpoint Pens, Bold Point (1.0mm), Blue, 3 Count"
B0CCT3PYS3,,,,,,,,,,,,,,,,,"uni-ball Vision Rollerball Pens, Fine Point (0.7mm), Black, 2 Count"
